report_month,ticker,revenue_ttm_bn_vnd,net_income_ttm_bn_vnd,eps_ttm_vnd,roe_pct,gross_margin_pct,debt_to_equity,current_ratio,cash_ratio,inventory_ratio_pct,receivable_days,interest_coverage,operating_cashflow_bn_vnd,pre_sales_bn_vnd,backlog_bn_vnd,legal_issue_flag,bond_pressure_flag,project_handover_score,macro_sentiment_idx,mortgage_rate_pct,financing_access_idx,policy_support_idx
2024-07-31 0:00:00,TSC,1391.7,179.5,469,2.0,19.1,1.0,1.48,0.54,44.6,72.1,6.05,157.8,1193.2,2294.9,0,0,62.5,62.1,8.59,62.3,62.5
2024-08-31 0:00:00,TSC,1410.2,160.4,419,1.8,20.2,1.0,1.56,0.52,42.3,53.2,6.9,127.2,1047.4,2075.4,0,0,68.3,63.5,8.59,60.1,58.4
2024-09-30 0:00:00,TSC,1419.5,165.2,432,1.9,19.1,0.93,1.61,0.42,40.4,79.2,6.16,85.1,1122.3,2395.5,0,0,71.4,58.3,8.55,60.6,62.2
2024-10-31 0:00:00,TSC,1515.2,156.1,408,1.8,18.8,0.91,1.76,0.54,39.2,50.8,6.79,56.8,1370.4,1957.6,0,0,80.7,58.0,8.31,56.2,53.2
2024-11-30 0:00:00,TSC,1583.3,201.8,527,2.3,18.8,1.03,1.67,0.45,43.0,79.6,5.93,174.4,1495.1,2759.0,0,0,64.3,61.7,8.51,59.5,50.7
2024-12-31 0:00:00,TSC,1544.0,203.5,532,2.3,18.8,0.81,1.55,0.51,47.2,77.2,7.76,114.4,1291.6,3362.6,0,0,69.8,61.7,8.33,64.1,54.7
2025-01-31 0:00:00,TSC,1585.5,239.4,626,2.7,20.6,0.91,1.62,0.51,37.1,75.0,8.18,127.6,1249.0,3360.0,0,0,61.3,62.2,8.24,61.8,64.8
2025-02-28 0:00:00,TSC,1543.4,226.6,592,2.6,19.0,0.99,1.27,0.46,38.0,66.2,5.86,191.1,1363.6,3279.7,0,0,60.1,63.6,8.13,62.6,58.0
2025-03-31 0:00:00,TSC,1493.8,225.5,589,2.6,20.8,0.99,1.43,0.47,42.4,64.4,7.23,208.0,1211.8,1694.1,0,0,71.9,65.5,7.99,62.1,62.9
2025-04-30 0:00:00,TSC,1392.8,199.7,522,2.3,19.9,0.94,1.53,0.47,32.8,70.8,5.24,151.7,1078.1,1477.8,0,0,67.5,62.8,8.1,60.6,56.6
2025-05-31 0:00:00,TSC,1378.9,134.9,353,1.5,16.2,1.08,1.77,0.49,41.4,52.4,5.57,123.8,1272.3,1754.1,0,0,61.6,63.7,8.01,62.6,56.2
2025-06-30 0:00:00,TSC,1472.8,197.3,515,2.2,21.4,0.89,1.66,0.45,42.0,71.2,6.63,91.9,1170.0,3457.0,0,0,64.2,66.2,8.01,61.2,58.9
2025-07-31 0:00:00,TSC,1522.2,235.2,615,2.7,19.5,0.97,1.6,0.48,40.6,70.0,5.7,192.7,1378.1,4011.8,0,1,62.2,67.8,8.13,62.1,64.5
2025-08-31 0:00:00,TSC,1548.3,170.1,444,1.9,19.1,0.97,1.71,0.48,44.9,61.0,7.13,71.9,1368.7,3650.8,0,0,61.8,61.2,8.1,66.3,62.7
2025-09-30 0:00:00,TSC,1589.3,183.7,480,2.1,20.1,1.05,1.75,0.57,39.3,58.3,6.73,76.0,1159.5,1784.8,0,0,62.7,65.9,8.14,64.6,52.0
2025-10-31 0:00:00,TSC,1617.8,263.4,688,3.0,21.8,0.84,1.42,0.46,41.7,65.5,8.24,224.2,1047.4,2862.6,0,0,80.7,62.8,8.12,62.0,68.6
2025-11-30 0:00:00,TSC,1622.9,174.9,457,2.0,17.7,0.95,1.59,0.46,36.1,62.1,5.54,90.3,1215.7,1961.0,1,0,65.6,65.9,7.95,61.2,48.3
2025-12-31 0:00:00,TSC,1699.9,265.4,693,3.0,19.8,0.87,1.69,0.54,38.9,72.3,7.0,132.3,1384.3,2222.3,1,0,72.0,66.4,8.08,63.0,67.4
2021-01-31 0:00:00,TTR,5678.0,1109.1,1023,6.3,28.2,0.64,1.8,0.5,19.9,36.0,14.18,784.1,1881.3,6181.6,0,0,71.2,63.2,8.7,60.1,50.3
2021-02-28 0:00:00,TTR,5585.9,1113.5,1027,6.3,28.0,0.88,1.65,0.57,14.9,37.2,9.37,998.3,1867.3,6005.1,0,0,68.1,63.9,8.79,63.2,53.8
2021-03-31 0:00:00,TTR,5672.1,1174.4,1083,6.6,28.2,0.92,1.72,0.55,13.5,36.9,9.54,946.1,1895.6,5218.7,0,0,65.3,68.5,8.85,57.0,45.0
2021-04-30 0:00:00,TTR,5648.0,1239.6,1143,7.0,30.9,0.86,1.58,0.44,11.1,48.7,13.37,1347.1,1964.3,2879.3,0,0,81.9,70.5,8.89,56.4,48.3
2021-05-31 0:00:00,TTR,5507.8,1321.9,1219,7.5,30.8,0.8,1.78,0.54,9.9,36.6,13.1,1457.3,1339.9,2042.1,0,0,71.2,63.1,8.9,63.6,46.6
2021-06-30 0:00:00,TTR,5426.3,1088.9,1004,6.2,27.9,0.7,1.59,0.5,15.2,31.2,12.47,1229.7,1734.6,4739.3,0,0,78.3,62.8,8.87,63.1,59.2
2021-07-31 0:00:00,TTR,5340.3,1061.6,979,6.0,25.7,0.71,1.67,0.56,14.2,34.9,10.9,563.3,1688.6,3521.2,0,0,81.0,58.1,8.82,62.8,42.6
2021-08-31 0:00:00,TTR,5152.7,897.7,828,5.1,26.5,0.72,1.5,0.51,21.7,25.4,12.41,756.8,1615.6,3388.4,0,0,81.6,58.3,8.74,60.5,47.2
2021-09-30 0:00:00,TTR,5106.8,1043.5,962,5.9,26.6,0.74,1.48,0.52,22.1,30.6,12.67,838.4,1481.6,3531.1,0,0,67.3,55.0,8.64,58.9,51.1
2021-10-31 0:00:00,TTR,5060.9,1185.6,1093,6.7,27.7,0.81,1.58,0.53,14.8,37.6,11.79,899.1,1647.4,5082.2,0,0,71.4,57.9,8.54,62.6,42.1
2021-11-30 0:00:00,TTR,5033.6,930.3,858,5.3,28.1,0.74,1.73,0.51,19.2,36.0,12.19,858.9,1351.4,2657.2,0,1,78.4,58.3,8.45,63.5,40.6
2021-12-31 0:00:00,TTR,5259.6,1144.8,1056,6.5,26.5,0.76,1.77,0.61,21.7,33.6,11.4,1254.4,1546.4,2756.4,0,0,69.8,59.9,8.37,63.8,51.4
2022-01-31 0:00:00,TTR,5360.7,895.4,826,5.1,25.8,0.87,1.59,0.43,17.4,44.4,10.17,508.6,1303.1,3133.6,0,0,72.2,56.0,9.39,57.2,53.3
2022-02-28 0:00:00,TTR,5353.7,999.0,921,5.7,27.8,0.81,1.66,0.47,8.0,36.6,11.54,700.0,1793.3,3935.0,0,0,81.4,60.8,9.33,52.8,52.1
2022-03-31 0:00:00,TTR,5227.1,1146.0,1057,6.5,26.3,0.94,1.57,0.47,17.0,52.6,9.8,960.6,1534.7,3443.6,0,0,74.8,54.1,9.45,51.0,61.5
2022-04-30 0:00:00,TTR,5309.9,1074.4,991,6.1,25.2,0.81,1.63,0.5,11.5,36.1,10.24,1072.3,1584.6,4959.1,0,0,79.5,52.8,9.58,54.7,49.5
2022-05-31 0:00:00,TTR,5151.4,1108.4,1022,6.3,25.8,0.79,1.39,0.48,17.2,57.3,11.98,1061.5,1568.5,2528.9,0,0,75.5,50.4,9.86,48.0,51.8
2022-06-30 0:00:00,TTR,5208.3,845.2,779,4.8,24.6,0.86,1.67,0.48,14.0,43.9,9.75,640.9,1349.4,2883.0,0,0,78.4,54.8,10.0,49.1,47.5
2022-07-31 0:00:00,TTR,5166.8,931.3,859,5.3,26.5,0.77,1.6,0.43,22.1,47.8,11.08,839.3,1286.5,4126.3,0,1,78.8,48.0,10.07,47.9,54.6
2022-08-31 0:00:00,TTR,5001.3,911.5,840,5.2,24.9,1.11,1.55,0.44,17.4,41.7,6.26,666.8,1419.7,2921.4,0,0,71.3,43.7,10.34,46.7,51.9
2022-09-30 0:00:00,TTR,4987.6,1073.8,990,6.1,29.0,0.8,1.94,0.52,17.6,46.6,11.86,860.1,1382.1,3875.3,0,0,71.1,44.2,10.53,49.5,54.8
2022-10-31 0:00:00,TTR,4843.2,721.8,666,4.1,24.9,1.01,1.58,0.4,21.1,44.9,8.59,738.1,1196.5,2384.1,0,0,73.5,42.2,10.63,46.2,42.0
2022-11-30 0:00:00,TTR,4685.8,829.1,765,4.7,23.1,1.09,1.36,0.39,15.7,65.2,7.82,446.3,1222.1,2568.8,0,0,74.2,44.9,10.74,45.4,50.9
2022-12-31 0:00:00,TTR,4602.7,748.4,690,4.2,23.7,0.81,1.72,0.45,20.2,42.6,10.43,681.2,994.3,1685.2,0,0,80.6,44.7,11.0,45.9,35.7
2023-01-31 0:00:00,TTR,4679.2,662.5,611,3.7,23.0,0.96,1.42,0.46,21.9,49.0,8.76,463.4,1235.8,3919.7,0,0,78.8,43.3,10.48,39.5,50.5
2023-02-28 0:00:00,TTR,4792.8,1028.1,948,5.8,25.7,0.88,1.64,0.51,12.6,36.5,9.93,649.3,1332.7,3870.3,1,0,79.0,47.4,10.21,44.5,45.4
2023-03-31 0:00:00,TTR,4651.7,693.9,640,3.9,24.8,0.89,1.72,0.45,16.0,47.8,10.35,789.6,977.2,2483.8,0,0,76.6,43.8,10.29,43.6,52.3
2023-04-30 0:00:00,TTR,4951.9,716.4,661,4.1,23.6,0.87,1.5,0.4,12.6,55.6,9.31,589.1,1313.4,2367.4,0,0,76.9,41.8,10.15,46.8,49.1
2023-05-31 0:00:00,TTR,4791.1,868.4,801,4.9,25.3,0.97,1.75,0.45,19.5,48.9,9.4,758.7,1291.0,3200.1,0,0,84.7,47.9,9.64,48.8,48.4
2023-06-30 0:00:00,TTR,4880.2,932.6,860,5.3,23.7,0.77,1.53,0.47,23.2,52.7,9.47,737.3,1223.1,2505.1,1,0,82.8,46.8,9.55,46.1,53.5
2023-07-31 0:00:00,TTR,4718.0,894.1,824,5.1,25.3,0.92,1.48,0.42,24.5,41.9,9.36,658.5,1408.8,2742.5,0,0,80.1,48.5,9.49,48.1,52.6
2023-08-31 0:00:00,TTR,4699.1,895.6,826,5.1,24.1,1.05,1.51,0.56,19.5,45.3,5.36,611.1,1466.9,3245.9,0,0,85.8,47.6,9.46,45.8,56.3
2023-09-30 0:00:00,TTR,4659.6,952.2,878,5.4,25.6,0.85,1.36,0.49,17.0,40.6,10.62,900.2,1069.1,2306.9,0,0,68.5,52.2,8.97,54.3,55.0
2023-10-31 0:00:00,TTR,4716.4,1019.3,940,5.8,27.4,0.86,1.46,0.42,18.3,35.8,10.77,783.7,1286.7,2238.5,0,0,73.8,52.0,8.88,50.2,49.0
2023-11-30 0:00:00,TTR,4652.0,890.2,821,5.0,25.5,0.8,1.6,0.46,18.7,23.1,11.17,450.4,1510.0,2280.1,0,0,77.2,51.4,8.84,51.9,45.4
2023-12-31 0:00:00,TTR,4855.7,833.8,769,4.7,22.6,0.92,1.79,0.5,19.2,32.7,7.85,945.6,1469.4,4846.8,0,0,80.6,53.0,8.61,53.7,53.7
2024-01-31 0:00:00,TTR,5091.2,1073.0,989,6.1,27.0,0.86,1.56,0.55,10.6,37.5,10.88,646.2,1464.9,4003.5,0,0,83.9,54.4,8.81,53.3,53.8
2024-02-29 0:00:00,TTR,5053.8,1047.6,966,5.9,26.2,0.86,1.77,0.41,19.2,34.7,11.75,1106.2,1494.1,4116.2,0,0,73.2,56.2,8.84,54.6,47.2
2024-03-31 0:00:00,TTR,5596.5,1211.6,1117,6.9,27.8,0.81,1.74,0.45,15.6,39.9,10.88,971.2,1677.9,5195.9,0,0,70.5,53.6,8.91,54.6,63.8
2024-04-30 0:00:00,TTR,5636.7,1136.7,1048,6.4,27.0,0.68,1.57,0.43,11.0,41.1,14.73,1290.1,1474.0,4385.4,0,0,89.0,53.9,8.89,56.1,63.5
2024-05-31 0:00:00,TTR,5240.7,959.8,885,5.4,27.0,0.74,1.55,0.49,15.9,40.4,12.17,1017.2,1505.5,4781.7,0,0,78.4,62.7,8.85,56.2,59.0
2024-06-30 0:00:00,TTR,5422.2,1040.8,960,5.9,28.8,0.81,1.72,0.47,15.5,36.9,10.08,973.8,1805.9,3938.9,0,0,78.9,57.5,8.7,57.0,60.0
2024-07-31 0:00:00,TTR,5547.1,1276.5,1177,7.2,27.8,0.68,1.63,0.57,19.8,37.4,13.67,1047.0,1707.8,4220.5,0,1,69.0,62.1,8.59,62.3,62.5
2024-08-31 0:00:00,TTR,5720.0,1139.8,1051,6.4,28.5,0.82,1.55,0.47,19.7,37.4,11.99,1267.1,1789.0,3571.1,0,0,75.2,63.5,8.59,60.1,58.4
2024-09-30 0:00:00,TTR,5346.4,1152.4,1063,6.5,26.5,0.7,1.72,0.48,16.4,32.5,13.0,1134.1,1660.1,2744.7,0,0,75.0,58.3,8.55,60.6,62.2
2024-10-31 0:00:00,TTR,5240.3,1112.5,1026,6.3,26.0,0.97,1.63,0.45,19.6,40.2,10.7,1234.9,1234.1,2715.7,0,0,83.5,58.0,8.31,56.2,53.2
2024-11-30 0:00:00,TTR,5309.9,1103.7,1018,6.2,29.6,0.73,1.58,0.45,19.4,35.9,14.81,937.3,1703.6,2485.2,1,0,80.2,61.7,8.51,59.5,50.7
2024-12-31 0:00:00,TTR,5363.7,1230.3,1134,7.0,30.0,0.73,1.61,0.55,21.2,42.7,13.84,1098.3,1453.2,3241.4,0,0,74.5,61.7,8.33,64.1,54.7
2025-01-31 0:00:00,TTR,5394.0,1223.9,1129,6.9,28.4,0.67,1.71,0.51,19.3,35.3,14.39,1006.8,1837.2,3171.4,0,0,73.7,62.2,8.24,61.8,64.8
2025-02-28 0:00:00,TTR,5553.0,1284.0,1184,7.3,28.4,0.81,1.57,0.55,12.2,32.0,11.72,1493.4,1594.0,4262.2,1,0,79.8,63.6,8.13,62.6,58.0
2025-03-31 0:00:00,TTR,5539.8,1329.6,1226,7.5,29.9,0.78,1.61,0.58,14.8,41.0,13.93,1098.4,1846.8,2765.4,1,0,85.9,65.5,7.99,62.1,62.9
2025-04-30 0:00:00,TTR,5588.1,1310.1,1208,7.4,28.6,0.74,1.69,0.55,16.5,51.2,13.2,812.2,2049.0,6582.3,0,0,69.8,62.8,8.1,60.6,56.6
2025-05-31 0:00:00,TTR,5819.7,1366.3,1260,7.7,27.6,0.76,1.86,0.49,21.0,35.6,13.4,869.4,1577.9,5071.5,0,0,81.2,63.7,8.01,62.6,56.2
2025-06-30 0:00:00,TTR,5979.7,1126.0,1038,6.4,27.4,0.87,1.54,0.45,16.4,33.0,10.87,677.0,1600.6,4307.3,0,0,76.0,66.2,8.01,61.2,58.9
2025-07-31 0:00:00,TTR,5804.9,1393.2,1285,7.9,30.5,0.71,1.67,0.48,24.1,31.5,14.45,1555.5,1934.8,3489.1,0,0,82.2,67.8,8.13,62.1,64.5
2025-08-31 0:00:00,TTR,5598.5,1058.2,976,6.0,27.3,0.74,1.75,0.46,15.0,42.0,12.54,851.2,1802.6,4159.3,0,0,73.0,61.2,8.1,66.3,62.7
2025-09-30 0:00:00,TTR,5522.1,1305.2,1203,7.4,29.4,0.67,1.72,0.63,20.8,38.4,13.94,1134.8,1700.2,3386.0,0,0,72.1,65.9,8.14,64.6,52.0
2025-10-31 0:00:00,TTR,5467.0,1015.9,937,5.7,27.9,0.96,1.67,0.6,16.5,30.7,11.29,1078.5,1471.2,3787.4,0,0,68.4,62.8,8.12,62.0,68.6
2025-11-30 0:00:00,TTR,5560.7,1164.2,1073,6.6,27.7,0.8,1.52,0.54,16.8,37.4,11.9,1096.9,1941.4,3927.0,0,0,75.8,65.9,7.95,61.2,48.3
2025-12-31 0:00:00,TTR,5320.2,1241.5,1145,7.0,29.1,0.88,1.45,0.46,21.6,38.2,10.83,952.7,1510.4,3009.3,0,0,71.8,66.4,8.08,63.0,67.4
2021-01-31 0:00:00,TTS,2084.9,233.2,653,4.5,18.8,1.05,1.69,0.53,37.5,53.9,5.78,74.0,1990.1,3546.3,0,0,59.2,63.2,8.7,60.1,50.3
2021-02-28 0:00:00,TTS,2172.8,224.1,628,4.3,20.2,1.25,1.59,0.49,42.1,51.9,4.01,233.4,1665.7,2903.2,0,0,71.3,63.9,8.79,63.2,53.8
2021-03-31 0:00:00,TTS,2126.9,265.3,743,5.1,20.6,1.08,1.48,0.38,42.8,49.8,6.65,127.4,1869.8,3400.8,0,0,66.6,68.5,8.85,57.0,45.0
2021-04-30 0:00:00,TTS,2205.5,240.3,673,4.6,17.5,1.3,1.72,0.34,40.4,50.5,5.25,209.8,1853.7,4470.5,0,1,65.8,70.5,8.89,56.4,48.3
2021-05-31 0:00:00,TTS,2103.0,251.8,705,4.8,18.0,0.96,1.37,0.51,39.7,45.2,6.54,164.6,1985.4,4728.4,0,0,68.5,63.1,8.9,63.6,46.6
2021-06-30 0:00:00,TTS,2126.8,264.6,741,5.1,19.0,1.14,1.53,0.43,43.2,56.9,5.1,207.9,2130.7,4401.9,0,0,60.9,62.8,8.87,63.1,59.2
2021-07-31 0:00:00,TTS,2173.2,261.3,732,5.0,17.9,1.22,1.76,0.41,45.4,50.0,4.55,226.6,1846.3,4090.3,0,0,66.5,58.1,8.82,62.8,42.6
2021-08-31 0:00:00,TTS,2090.6,212.7,596,4.1,16.0,1.0,1.66,0.43,39.0,58.4,5.57,134.1,1975.1,3839.9,0,0,70.6,58.3,8.74,60.5,47.2
2021-09-30 0:00:00,TTS,2071.9,220.6,618,4.2,18.9,1.12,1.62,0.5,47.1,49.2,4.49,234.3,1453.4,3886.9,0,0,62.2,55.0,8.64,58.9,51.1
2021-10-31 0:00:00,TTS,2202.0,178.7,500,3.4,15.5,1.08,1.47,0.42,44.5,48.4,4.42,72.0,1780.2,4097.8,1,0,65.1,57.9,8.54,62.6,42.1
2021-11-30 0:00:00,TTS,2269.8,264.9,742,5.1,17.1,1.13,1.33,0.41,44.2,59.1,6.37,184.5,1419.0,3339.1,0,0,65.7,58.3,8.45,63.5,40.6
2021-12-31 0:00:00,TTS,2387.1,254.0,712,4.9,18.0,1.18,1.7,0.48,38.4,58.6,5.06,117.0,1880.1,3631.9,0,0,60.4,59.9,8.37,63.8,51.4
2022-01-31 0:00:00,TTS,2309.8,228.5,640,4.4,18.1,1.18,1.42,0.39,45.0,56.1,4.38,139.1,1793.8,5119.1,0,0,65.2,56.0,9.39,57.2,53.3
2022-02-28 0:00:00,TTS,2339.0,273.3,766,5.3,17.6,1.22,1.41,0.47,45.0,59.2,5.02,177.8,2292.4,3947.4,0,0,62.9,60.8,9.33,52.8,52.1
2022-03-31 0:00:00,TTS,2288.5,241.7,677,4.6,15.1,1.12,1.46,0.36,38.5,66.4,4.56,92.3,1908.8,4344.7,0,0,61.1,54.1,9.45,51.0,61.5
2022-04-30 0:00:00,TTS,2090.6,248.7,697,4.8,17.2,1.2,1.34,0.51,42.6,53.2,5.31,194.7,1842.1,5251.9,1,0,72.8,52.8,9.58,54.7,49.5
2022-05-31 0:00:00,TTS,2002.8,197.2,552,3.8,16.6,1.1,1.65,0.38,44.1,73.8,7.06,153.0,1599.8,4541.0,0,1,72.0,50.4,9.86,48.0,51.8
2022-06-30 0:00:00,TTS,1963.2,247.1,692,4.7,17.9,1.43,1.47,0.38,45.8,58.5,4.23,209.6,1640.9,4274.1,0,0,66.5,54.8,10.0,49.1,47.5
2022-07-31 0:00:00,TTS,2016.7,135.5,379,2.6,15.6,1.2,1.56,0.44,44.0,64.9,3.75,100.6,1440.8,2740.6,1,0,72.7,48.0,10.07,47.9,54.6
2022-08-31 0:00:00,TTS,1941.1,162.0,454,3.1,14.0,1.27,1.4,0.41,41.9,71.0,3.35,137.2,1268.4,3505.5,1,0,73.3,43.7,10.34,46.7,51.9
2022-09-30 0:00:00,TTS,1852.3,138.1,387,2.7,14.3,1.28,1.42,0.45,46.5,50.5,5.44,115.5,1217.3,1935.8,1,0,75.3,44.2,10.53,49.5,54.8
2022-10-31 0:00:00,TTS,1858.7,83.1,233,1.6,13.4,1.34,1.46,0.38,36.5,52.1,3.81,22.3,1361.3,3624.8,0,0,63.1,42.2,10.63,46.2,42.0
2022-11-30 0:00:00,TTS,1904.4,119.0,333,2.3,12.8,1.27,1.46,0.36,39.0,70.8,2.86,110.5,1453.3,3343.6,1,0,67.9,44.9,10.74,45.4,50.9
2022-12-31 0:00:00,TTS,1928.1,187.5,525,3.6,15.1,1.38,1.61,0.43,42.5,57.2,3.44,120.8,1382.1,3991.3,0,0,67.2,44.7,11.0,45.9,35.7
2023-01-31 0:00:00,TTS,1892.1,125.8,352,2.4,14.1,1.27,1.28,0.36,32.4,73.0,4.37,47.9,1558.3,3633.4,0,0,61.9,43.3,10.48,39.5,50.5
2023-02-28 0:00:00,TTS,1926.7,229.0,641,4.4,18.3,1.29,1.57,0.34,44.1,59.6,4.7,114.0,1677.9,3233.5,0,1,67.2,47.4,10.21,44.5,45.4
2023-03-31 0:00:00,TTS,1817.1,153.6,430,3.0,15.6,1.44,1.59,0.37,38.6,65.0,2.36,128.4,1170.6,3216.1,0,0,63.7,43.8,10.29,43.6,52.3
2023-04-30 0:00:00,TTS,1831.4,139.5,391,2.7,14.0,1.14,1.54,0.46,44.6,79.7,3.19,70.9,1337.0,1975.0,1,0,69.1,41.8,10.15,46.8,49.1
2023-05-31 0:00:00,TTS,1793.1,71.9,201,1.4,13.2,1.25,1.41,0.41,39.1,62.2,2.17,-8.9,1312.4,2520.6,1,0,53.1,47.9,9.64,48.8,48.4
2023-06-30 0:00:00,TTS,1902.2,244.6,685,4.7,17.0,1.24,1.48,0.46,43.9,63.7,4.2,190.7,1192.1,3420.3,0,0,66.9,46.8,9.55,46.1,53.5
2023-07-31 0:00:00,TTS,1908.1,116.3,326,2.2,14.7,1.4,1.56,0.46,37.7,64.7,3.64,64.9,1477.3,2172.9,0,0,60.4,48.5,9.49,48.1,52.6
2023-08-31 0:00:00,TTS,1945.8,188.0,527,3.6,15.0,1.29,1.7,0.41,47.7,57.6,4.54,128.6,1370.5,3385.6,0,0,61.8,47.6,9.46,45.8,56.3
2023-09-30 0:00:00,TTS,2034.9,157.8,442,3.0,15.4,1.29,1.56,0.37,36.4,61.3,5.03,122.3,1537.6,3120.0,0,0,62.8,52.2,8.97,54.3,55.0
2023-10-31 0:00:00,TTS,2058.9,124.7,349,2.4,13.4,1.3,1.44,0.48,36.9,60.1,3.68,84.6,1627.6,2374.5,0,0,72.0,52.0,8.88,50.2,49.0
2023-11-30 0:00:00,TTS,2151.3,136.2,381,2.6,15.2,1.14,1.55,0.43,45.9,66.3,3.23,129.8,1417.7,2222.6,0,0,69.4,51.4,8.84,51.9,45.4
2023-12-31 0:00:00,TTS,2195.6,294.0,824,5.7,18.9,1.13,1.47,0.45,43.9,53.6,7.41,178.8,1446.4,1978.3,1,0,69.0,53.0,8.61,53.7,53.7
2024-01-31 0:00:00,TTS,2108.0,245.0,686,4.7,16.9,1.18,1.39,0.41,42.6,72.9,5.14,149.1,1520.4,2380.7,0,0,58.7,54.4,8.81,53.3,53.8
2024-02-29 0:00:00,TTS,2207.2,237.6,666,4.6,17.4,1.28,1.48,0.5,40.2,64.4,5.04,109.1,1888.8,2907.6,0,0,75.2,56.2,8.84,54.6,47.2
2024-03-31 0:00:00,TTS,2218.5,241.4,676,4.6,16.1,1.2,1.48,0.44,41.3,78.0,3.82,182.0,1875.5,3060.6,0,0,65.3,53.6,8.91,54.6,63.8
2024-04-30 0:00:00,TTS,2235.3,272.1,762,5.2,16.2,1.11,1.76,0.43,54.7,63.6,5.12,128.8,1903.1,4297.1,0,0,71.3,53.9,8.89,56.1,63.5
2024-05-31 0:00:00,TTS,2104.8,257.0,720,4.9,18.1,1.3,1.62,0.46,34.6,56.9,4.9,175.7,1794.2,3758.8,0,0,66.3,62.7,8.85,56.2,59.0
2024-06-30 0:00:00,TTS,2073.3,302.1,846,5.8,18.9,1.17,1.56,0.44,46.6,70.3,5.01,307.1,1785.5,4001.5,0,0,55.7,57.5,8.7,57.0,60.0
2024-07-31 0:00:00,TTS,2097.0,190.1,533,3.7,16.0,1.2,1.56,0.42,46.7,51.4,4.7,77.9,1705.8,2788.8,0,0,57.9,62.1,8.59,62.3,62.5
2024-08-31 0:00:00,TTS,2196.6,205.1,574,3.9,18.8,1.11,1.59,0.41,42.1,51.3,6.69,158.0,1858.7,2701.8,0,0,67.7,63.5,8.59,60.1,58.4
2024-09-30 0:00:00,TTS,2133.2,141.7,397,2.7,15.3,1.06,1.72,0.48,44.0,46.9,5.1,88.0,1589.1,2958.9,0,0,71.0,58.3,8.55,60.6,62.2
2024-10-31 0:00:00,TTS,2251.6,179.4,502,3.4,17.2,1.27,1.41,0.44,44.0,65.4,2.88,195.2,1972.0,4762.4,1,0,70.7,58.0,8.31,56.2,53.2
2024-11-30 0:00:00,TTS,2280.9,254.1,712,4.9,18.8,1.07,1.62,0.53,43.5,70.5,5.91,171.2,1933.3,2475.0,0,0,60.7,61.7,8.51,59.5,50.7
2024-12-31 0:00:00,TTS,2346.6,257.2,720,4.9,17.7,1.04,1.62,0.51,39.5,64.9,5.94,184.9,2112.2,2663.9,0,0,74.9,61.7,8.33,64.1,54.7
2025-01-31 0:00:00,TTS,2319.4,297.5,833,5.7,17.3,1.04,1.64,0.46,45.4,69.6,5.75,142.8,1825.7,4229.1,0,0,80.9,62.2,8.24,61.8,64.8
2025-02-28 0:00:00,TTS,2268.1,362.6,1016,7.0,20.5,1.02,1.51,0.38,43.7,53.9,8.53,340.5,2165.9,5588.1,0,0,67.9,63.6,8.13,62.6,58.0
2025-03-31 0:00:00,TTS,2201.2,268.6,752,5.2,20.0,1.24,1.58,0.46,42.3,58.9,5.69,249.1,1834.5,5295.8,0,0,66.0,65.5,7.99,62.1,62.9
2025-04-30 0:00:00,TTS,2145.6,290.1,812,5.6,19.4,1.1,1.7,0.49,41.2,52.4,5.75,250.9,1656.7,4220.4,0,0,66.5,62.8,8.1,60.6,56.6
2025-05-31 0:00:00,TTS,2385.5,303.8,851,5.8,19.8,1.06,1.52,0.52,46.6,52.7,6.17,186.9,1916.8,2457.3,0,0,54.9,63.7,8.01,62.6,56.2
2025-06-30 0:00:00,TTS,2319.0,302.6,848,5.8,20.9,1.16,1.34,0.4,42.4,56.8,5.55,186.7,1819.3,3899.2,0,1,65.3,66.2,8.01,61.2,58.9
2025-07-31 0:00:00,TTS,2285.8,279.8,784,5.4,18.7,1.23,1.61,0.39,37.5,49.3,5.3,143.8,1795.7,2598.4,0,0,74.8,67.8,8.13,62.1,64.5
2025-08-31 0:00:00,TTS,2293.7,238.3,668,4.6,19.5,1.0,1.61,0.48,41.8,57.7,6.22,177.6,2013.0,4941.9,0,0,65.3,61.2,8.1,66.3,62.7
2025-09-30 0:00:00,TTS,2269.5,212.4,595,4.1,17.1,1.17,1.46,0.44,51.5,45.6,4.57,109.3,1709.7,3931.5,1,0,75.6,65.9,8.14,64.6,52.0
2025-10-31 0:00:00,TTS,2320.5,264.7,741,5.1,17.2,1.21,1.58,0.43,40.2,68.5,4.77,251.5,1835.4,5086.4,0,0,66.2,62.8,8.12,62.0,68.6
2025-11-30 0:00:00,TTS,2402.2,282.9,792,5.4,19.0,1.24,1.67,0.46,42.6,61.3,5.03,236.8,1852.6,4691.3,0,1,58.8,65.9,7.95,61.2,48.3
2025-12-31 0:00:00,TTS,2475.6,284.5,797,5.5,19.5,1.12,1.75,0.43,43.7,54.2,6.78,94.5,1943.0,4901.0,0,0,60.7,66.4,8.08,63.0,67.4
2021-01-31 0:00:00,TTT,1421.2,341.1,934,4.2,29.8,1.02,1.48,0.42,18.8,34.4,7.58,235.5,435.7,1010.1,0,0,76.6,63.2,8.7,60.1,50.3
